"counterpartName","transactionTimeUtc","amount","transactionType","transactionId"
"Vital Proteins","2024-05-20 08:42:26.860",-86.98,"CARD_TRANSACTION","1a09f769-1809-4071-8284-c6aa94de0b03"
"San Churro Chocolateria (Parramatta)","2024-05-20 07:59:16.631",-5.99,"CARD_TRANSACTION","a5b1a75c-4bff-4e8b-b3fd-297549c51b37"
"Woolworths (Deception Bay)","2024-05-20 07:49:17.030",-30.55,"CARD_TRANSACTION","a4951361-904e-425f-bf9f-296cc14b2a7c"
"Rokeby GP","2024-05-20 07:45:35.938",-105,"CARD_TRANSACTION","187c0a1c-6576-4593-8ae9-e16c281478d3"
"Card.Gift","2024-05-20 06:20:43.643",-205.45,"CARD_TRANSACTION","ed887fe5-8d36-49e2-ba8a-649d829acbf1"
"Transport NSW","2024-05-20 05:48:56.814",-1,"CARD_TRANSACTION","c31453e3-cf31-406a-ac6b-f6830312a348"
"McDonald's (Castle Towers II)","2024-05-20 05:17:17.251",-4.9,"CARD_TRANSACTION","5559492f-e596-47b7-962e-acfcac2ee9c2"
"Freshworld","2024-05-20 05:14:12.871",-21.68,"CARD_TRANSACTION","ab2b927a-164f-4c38-9ac6-09cee40fb82d"
"KFC","2024-05-20 05:11:47.083",-29.9,"CARD_TRANSACTION","40925c0a-cfe5-4b00-aa49-97a656e06e8c"
"Paramount Chiropractic","2024-05-20 05:06:07.233",-59,"CARD_TRANSACTION","2e316aeb-b42c-4795-8926-94e90a08d026"
"Broome Historical Society","2024-05-20 04:55:05.701",-24,"CARD_TRANSACTION","6a1ebb5f-5cd1-415a-8c67-4902ab826104"
"Australia Post (Willoughby Post Shop)","2024-05-20 04:38:02.639",-10.9,"CARD_TRANSACTION","514dd2d1-0537-4fb7-9ff2-5162fa8de2c6"
"Frankie's Cafe & Catering","2024-05-20 04:04:00.995",-11,"CARD_TRANSACTION","87502fe4-ea90-4af6-a550-4ff6d882316f"
"Brew & Grind","2024-05-20 03:33:15.626",-10.4,"CARD_TRANSACTION","12bbb478-bbd1-4771-a04a-86003b15be33"
"Coles (Paspaley Plaza)","2024-05-20 02:00:06.899",-27.79,"CARD_TRANSACTION","111953c9-5a44-41f8-8f80-8d9e7bc61afa"
"Noble Roasters","2024-05-20 01:53:24.835",-5.5,"CARD_TRANSACTION","25dbb768-d81a-4205-842a-3f98ee9c6cf4"
"ALDI (Waterloo)","2024-05-20 01:50:48.146",-10.01,"CARD_TRANSACTION","e5f7e5a3-1a31-443b-8c00-9cdeefd313c9"
"BWS (Boomerang Drive)","2024-05-20 01:36:31.997",-14,"CARD_TRANSACTION","0f35a580-6189-460c-be14-b05bd1542d88"
"Boomerang Hotel","2024-05-20 01:00:06.628",-7.03,"CARD_TRANSACTION","89c610d6-0f75-4262-980e-35f53ed5eb31"
"Boomerang Hotel","2024-05-20 00:24:01.383",-7.03,"CARD_TRANSACTION","6cc776e3-a2ed-4781-a693-6c375923088e"
"IGA (Stanmore)","2024-05-20 00:06:24.991",-26.68,"CARD_TRANSACTION","56c385e4-047f-483a-8366-395112e19573"
"Skip","2024-05-19 23:43:37.744",-5.61,"CARD_TRANSACTION","6f41aa7b-ed8a-4e49-b219-0a32a9822ddf"
"La Loca Cafe","2024-05-19 23:42:21.626",-4.6,"CARD_TRANSACTION","4fe1bda5-c898-4a71-a777-328163984d91"
"Urban Fresh Putney","2024-05-19 21:50:52.894",-12.14,"CARD_TRANSACTION","e9f4f7be-05ce-4a98-bbd5-7fc113d1a686"
"The Standard Market Company (Ferry Road)","2024-05-19 21:26:52.401",-38.2,"CARD_TRANSACTION","4c3fa6b3-9b5b-4ba8-91b4-811d0477d4ab"
"McDonald's (Gateway Sydney)","2024-05-19 20:52:51.788",-6.2,"CARD_TRANSACTION","d771d6dc-45ed-4c83-919c-87dbdcbaf7bb"
"Transport NSW","2024-05-19 20:17:41.044",-20,"CARD_TRANSACTION","9888be25-15e4-4b66-8639-6ea0022df93d"
"Apple (App Store)","2024-05-19 15:41:06.157",-1.49,"CARD_TRANSACTION","eeefe863-283f-4ff3-af07-c0fa0e65acba"
"Jangling Jacks","2024-05-19 11:46:27.988",-194.42,"CARD_TRANSACTION","5f791646-80d6-497e-b8e8-59b6bc4d6ddb"
"Coles (Lynbrook)","2024-05-19 11:39:36.612",-31.08,"CARD_TRANSACTION","32f07308-880f-48c3-980a-3ab9e59c9894"
"United Petroleum (Lynbrook)","2024-05-19 11:18:54.941",-98.01,"CARD_TRANSACTION","c1ac0283-aba3-462c-81fb-bb2e6ed28e23"
"Factory Theatre","2024-05-19 09:53:26.884",-5.5,"CARD_TRANSACTION","8fdb9911-b4ce-4ede-ac67-9f6cc48396cc"
"Holey Moley (Darlinghurst)","2024-05-19 09:46:39.397",-40,"CARD_TRANSACTION","9c6945f1-0245-486d-b429-ed52eebc81b8"
"McDonald's (Mandurah Forum)","2024-05-19 09:26:25.596",-7.9,"CARD_TRANSACTION","8f1da742-46be-4d1d-8f62-4e5f2c8c64ac"
"Holey Moley (Darlinghurst)","2024-05-19 09:22:35.870",-29.5,"CARD_TRANSACTION","8c0469d2-0c96-4427-8c1d-3f0212c46368"
"Holey Moley (Darlinghurst)","2024-05-19 09:02:40.404",-46,"CARD_TRANSACTION","22ff8c5a-d2a3-4765-99e4-67cb31bbc9c9"
"McDonald's (White Hills)","2024-05-19 08:27:29.851",-29.59,"CARD_TRANSACTION","d8bd0017-c60e-402c-b32d-270733a507ef"
"Wilson Parking","2024-05-19 07:40:33.941",-3,"CARD_TRANSACTION","13908710-ed90-4707-9d1e-12998714c6c5"
"Woolworths (North Parramatta)","2024-05-19 07:24:26.680",-22.8,"CARD_TRANSACTION","715466be-d1f9-407b-a629-e476e3489a93"
"Costco (North Lakes)","2024-05-19 05:46:30.251",-201.41,"CARD_TRANSACTION","5a1d4edd-7e53-4f50-aae6-57b3b92e1405"
"Field To Fork Paddin","2024-05-19 05:29:25.773",-10.99,"CARD_TRANSACTION","ad581b4b-8344-4730-9606-22cd73d3441b"
"Bunnings (Homebase Subiaco)","2024-05-19 05:24:40.018",-10.64,"CARD_TRANSACTION","35dc4cbb-df6c-4a04-97b1-04578ef2f302"
"Woolworths Metro (Paddington)","2024-05-19 05:24:28.582",-2.23,"CARD_TRANSACTION","dd12c504-4c2b-4b80-802c-dd52a99a0833"
"Toro Sushi","2024-05-19 05:21:06.104",-19.69,"CARD_TRANSACTION","13bc6808-8b81-4f2a-b462-bee482f49c08"
"Coles (Robina)","2024-05-19 04:43:30.444",-104.25,"CARD_TRANSACTION","1ae0c3eb-5799-428b-a8fb-937ded7ae11e"
"Woolworths (Robina Town Centre)","2024-05-19 04:32:22.736",-71.5,"CARD_TRANSACTION","b26bc591-a41a-49e7-a3d0-d03f69857f63"
"IGA (Spano's Robina)","2024-05-19 04:01:34.141",-20,"CARD_TRANSACTION","230c4ee0-9204-411b-8cb2-352f7f27b5c6"
"Woolworths (Kellyville)","2024-05-19 03:44:22.857",-120.04,"CARD_TRANSACTION","cebd2248-1d10-4ea4-aaa7-ab1a7af98647"
"The Commune Project","2024-05-19 03:29:24.520",-22.77,"CARD_TRANSACTION","44a2ceb9-bf6e-46ce-9ad6-66050a5cfcb5"
"Commercial Hotel (Swan Hill)","2024-05-19 03:04:32.543",-25,"CARD_TRANSACTION","a3096c0a-b017-4d62-b9f1-dc649a627caa"
"Town & Country Pizza & Pasta","2024-05-19 02:46:09.086",-46.74,"CARD_TRANSACTION","d79db3c0-7684-4f56-9713-3459e0b30385"
"Palm Beach Surf Life Saving Club","2024-05-19 02:43:07.276",-10,"CARD_TRANSACTION","edfc6feb-d276-4099-968d-6c102d83447c"
"Jrkyushu","2024-05-19 02:34:09.391",-116.79,"CARD_TRANSACTION","d633b5ab-babd-4cbc-aade-326b38c77541"
"NEM Kitchen","2024-05-19 02:31:43.412",-69.43,"CARD_TRANSACTION","eaee09ba-70c5-443c-b28e-11966de4c346"
"Palm Beach Surf Life Saving Club","2024-05-19 02:30:48.170",-48,"CARD_TRANSACTION","7a816c44-a563-4b24-931e-4ab5f6a0bb3e"
"The Candy Store","2024-05-19 02:22:56.556",-8.9,"CARD_TRANSACTION","2e6caa4d-5273-45d2-96b4-6d8dfcdcdcc5"
"Palm Beach Surf Life Saving Club","2024-05-19 02:20:34.393",-17.2,"CARD_TRANSACTION","8d44a4ee-6460-4c4a-8aae-926393d4eb2b"
"Everyday Extra from Everyday Rewards","2024-05-19 02:18:18.235",-35,"CARD_TRANSACTION","1b6ac5ae-6b0a-4c32-ad21-fd469d737280"
"Everyday Extra from Everyday Rewards","2024-05-19 02:18:14.978",-0.01,"CARD_TRANSACTION","a94ce7c8-f38b-4841-a013-4bb27a37109d"
"Everyday Extra from Everyday Rewards","2024-05-19 02:16:26.045",-0.01,"CARD_TRANSACTION","35affe7c-c806-4004-93b6-c61f827b4427"
"Parkland Mity Mart","2024-05-19 02:07:40.179",-25,"CARD_TRANSACTION","788f8454-ca73-471b-9ad1-9f73b6e5ae03"
"NEM Kitchen","2024-05-19 02:05:58.891",-14.21,"CARD_TRANSACTION","ad38d972-5492-432f-8db1-3a693b238d1f"
"Palm Beach Surf Life Saving Club","2024-05-19 01:54:20.252",-9.8,"CARD_TRANSACTION","e24760f3-926e-4354-85bd-c0e6bb601207"
"The Reject Shop (Currimundi Markets)","2024-05-19 01:48:29.252",-7.5,"CARD_TRANSACTION","c616e33f-f084-4c1e-9f7f-10366cbd1aa2"
"Boomerang Hotel","2024-05-19 01:42:13.546",-7.03,"CARD_TRANSACTION","358eabde-e531-4dc7-a7df-672bd64101d1"
"Ezymart (Rawson Place)","2024-05-19 01:23:15.582",-12.16,"CARD_TRANSACTION","c78ff47c-2fc3-4141-a9d6-bc227f1cce31"
"Transport NSW","2024-05-19 01:22:15.150",-1,"CARD_TRANSACTION","05c9ab1e-1462-4358-840a-8fcb87a9e672"
"Boomerang Hotel","2024-05-19 01:10:36.333",-7.03,"CARD_TRANSACTION","a6b1a0d2-889e-4034-a986-8d82b0e7ef2f"
"Outta Coffee","2024-05-18 23:59:24.244",-4.5,"CARD_TRANSACTION","4c95c234-1f27-4815-9ba6-aee27af21eeb"
"Brighter Coffee","2024-05-18 23:37:25.485",-33.55,"CARD_TRANSACTION","2373f5f4-9085-4224-8836-ef6e67924486"
"Square","2024-05-18 23:35:43.836",-18,"CARD_TRANSACTION","be603cf7-a77c-4f65-912d-b6449624581c"
"Veneziano Coffee Roasters (Surry Hills)","2024-05-18 23:30:51.007",-6.67,"CARD_TRANSACTION","e4597b78-e9e8-4455-b50a-8b0197af7f2a"
"GM TaxiPay","2024-05-18 23:19:16.211",-76.36,"CARD_TRANSACTION","66c01390-9b2b-4ff8-9e1d-0c535493d39a"
"The Coffee Club (Northpoint Shopping Centre)","2024-05-18 22:27:20.627",-15.3,"CARD_TRANSACTION","93174d32-f194-4223-b36a-764ac0f27cbe"
"Black Toque Patisserie","2024-05-18 21:28:25.384",-10.8,"CARD_TRANSACTION","ee9daa45-528d-4ab1-bc56-d08a63bd00ec"
"Factory Theatre","2024-05-18 11:30:33.976",-9,"CARD_TRANSACTION","87923cda-d2a1-4c92-a153-b27e90edbc7c"
"Hubbl (Kayo Sports & Binge)","2024-05-18 11:25:08.068",-15,"CARD_TRANSACTION","4b676579-00c2-4d0f-b9ba-e503a95cda6f"
"Factory Theatre","2024-05-18 10:56:28.464",-18,"CARD_TRANSACTION","2c1e2b36-a3c1-45c7-9af1-f185f077bfd6"
"Regional Connect Nagasaki","2024-05-18 10:34:22.741",-90.73,"CARD_TRANSACTION","56b4ac17-70e0-42e9-9593-ed70d276a02a"
"Woolworths (Wonthaggi)","2024-05-18 08:12:04.151",-4.09,"CARD_TRANSACTION","d651453f-2703-440b-8296-1d081beebb89"
"First Choice Liquor (Falcon)","2024-05-18 07:51:21.097",-26,"CARD_TRANSACTION","f5f4b564-2087-4d71-8829-110f3cf33675"
"Gilbert Sons Fresh M","2024-05-18 07:16:29.093",-7.59,"CARD_TRANSACTION","55ad4ab9-05d6-4793-b398-1e79880b2cb3"
"Fisho","2024-05-18 07:12:17.348",-14.51,"CARD_TRANSACTION","e089c208-a1b8-476f-b4cd-e8e018425040"
"Woolworths (Mandurah Forum)","2024-05-18 06:51:29.002",-68.9,"CARD_TRANSACTION","589ad815-fa1d-4618-8881-b9719995e700"
"Square","2024-05-18 06:48:15.138",-5.11,"CARD_TRANSACTION","dada9728-d5d9-4a43-9677-9a8979787528"
"Coles (Eastpoint Food Fair)","2024-05-18 06:15:23.364",-21.35,"CARD_TRANSACTION","fcf46a12-60c5-4ba8-b48f-59f16b984131"
"Exotic Asian Groceries","2024-05-18 06:02:58.791",-11.99,"CARD_TRANSACTION","ee80a804-7e67-4c88-8fba-aef5a32374c3"
"Shilla Asian Foods","2024-05-18 06:01:29.410",-13.53,"CARD_TRANSACTION","04c60305-a81b-4ad6-af29-d6ca19ffb807"
"Bermuda Butchery","2024-05-18 05:55:01.675",-49.9,"CARD_TRANSACTION","85ece2f9-3ab2-4991-a6c7-80521acfad03"
"Nicholas Co Butchr","2024-05-18 05:53:44.472",-84.05,"CARD_TRANSACTION","cd7cae28-1dbf-4edd-a06d-5db7874029fc"
"Coles (Q Super Centre)","2024-05-18 05:49:40.332",-234.21,"CARD_TRANSACTION","0798661a-2782-4d5d-8f6a-f72b45a01243"
"JB Hi-Fi (Osborne Park)","2024-05-18 05:42:27.296",-59,"CARD_TRANSACTION","8338fd87-f03f-4c25-a011-b49126a393a0"
"Crows Nest Variety Discount Store","2024-05-18 05:16:09.376",-11.58,"CARD_TRANSACTION","8c2482d5-0522-4755-bbbd-16ddd7bda644"
"Meadow Meat","2024-05-18 05:09:43.621",-93.55,"CARD_TRANSACTION","5dedb81f-4433-44e6-ba20-d6e278c43de7"
"Fancy That Costumes","2024-05-18 05:03:30.832",-22.26,"CARD_TRANSACTION","f3c4fb84-59bb-40dd-80e4-88a1a6006c0e"
"Fancy That Costumes","2024-05-18 05:00:47.834",-18.14,"CARD_TRANSACTION","772f473a-33c8-404d-a8ad-b751a7e2b0df"
"Fancy That Costumes","2024-05-18 04:51:18.508",-121.98,"CARD_TRANSACTION","cdddd383-5c79-4d2f-aecf-6efeee0be3fd"
"The Mezz News","2024-05-18 04:05:52.727",-58.03,"CARD_TRANSACTION","d7ec3dce-50cd-4bcd-9321-784014ad397e"
"Walker's Doughnuts (Epsom Village)","2024-05-18 03:52:22.234",-20.2,"CARD_TRANSACTION","2edde7b1-0286-4ba0-a2dd-df31b1b47927"
"Woolworths (Mount Hawthorn)","2024-05-18 03:50:40.441",-328.98,"CARD_TRANSACTION","031870d3-64a5-4e5e-9ca4-6bb2dcb49ca2"
"Woolworths (Epsom)","2024-05-18 03:50:01.188",-10.25,"CARD_TRANSACTION","c5771f89-5f50-4891-bccb-caccc8501a1c"
"Coles Express (Clyde North)","2024-05-18 03:47:27.462",-100.04,"CARD_TRANSACTION","43e8d442-6685-4ae4-bb57-73afa7273228"
"ALDI (Epsom)","2024-05-18 03:37:17.463",-74.87,"CARD_TRANSACTION","be97daa5-6de1-4333-b6e1-0d1a11f1f40f"
"Bunnings (Chatswood)","2024-05-18 03:28:28.401",-4.72,"CARD_TRANSACTION","5ba26e61-6939-4292-82a5-d5d93711751d"
"Super Vape Store (Wurtulla IGA)","2024-05-18 03:23:44.566",-21.52,"CARD_TRANSACTION","ab623866-f088-4ecc-af1f-c5fcf62eef45"
"Coco Cubano (Westfield Parramatta)","2024-05-18 03:08:55.331",-4.87,"CARD_TRANSACTION","9878e77a-4a1c-4e34-940d-ea8bdaaffbf2"
"Bakers Delight (St Marys Village Shopping Centre)","2024-05-18 02:57:37.484",-3.5,"CARD_TRANSACTION","714cc1f2-b49e-4cfd-a185-c839a827a85d"
"Woolworths (St Marys Village Shopping Centre)","2024-05-18 02:56:27.864",-1.1,"CARD_TRANSACTION","6bcce18f-2772-4385-8ee7-7d36d867abdb"
"Epsomvillagekebabs","2024-05-18 02:50:27.726",-26.28,"CARD_TRANSACTION","cb7c7515-3b21-4490-acbc-ecc124d2d887"
"Super Cheap Auto (Currimundi)","2024-05-18 02:49:32.025",-5.1,"CARD_TRANSACTION","7bdc79be-69bf-4727-a752-d949fee83835"
"Bakers Delight (North Rocks Shopping Centre)","2024-05-18 02:28:59.552",-8.3,"CARD_TRANSACTION","78f73d25-186d-4927-b6ae-be7be8a70e2d"
"Coles (North Rocks)","2024-05-18 02:25:04.022",-82.98,"CARD_TRANSACTION","e4c5aea2-59e7-49d6-b76b-ce0796fd325c"
"Anaconda(Westfield Warringah Mall)","2024-05-18 01:52:48.028",-166.12,"CARD_TRANSACTION","7740ff15-c200-4d68-a942-e07d3a185563"
"ALDI (North Rocks)","2024-05-18 01:46:43.784",-44.02,"CARD_TRANSACTION","07e7b828-db6c-4364-b9bc-b27fe68abd20"
"BWS (Boomerang Drive)","2024-05-18 01:43:29.966",-14,"CARD_TRANSACTION","64e87619-471e-4af6-aae1-b54f8c3ee3bf"
"My Best Friend Veterinary Centre (Leederville Village)","2024-05-18 01:42:26.914",-358.1,"CARD_TRANSACTION","ca644552-2b7d-4423-9b1e-98e1ef78a22d"
"Square","2024-05-18 01:22:44.715",-36,"CARD_TRANSACTION","34fd2e24-4f66-4634-a32b-7311b456d7ef"
"Kmart (North Rocks)","2024-05-18 01:21:54.806",-29,"CARD_TRANSACTION","4355695a-a0da-418f-a488-cc5315e26874"
"YMCA (Cranbourne Indoor Swimming Pool)","2024-05-18 01:20:51.100",-6.8,"CARD_TRANSACTION","1cae0d1b-2c0c-4898-a3e8-6eec697f74c6"
"YMCA (Cranbourne Indoor Swimming Pool)","2024-05-18 01:18:27.869",-5.2,"CARD_TRANSACTION","1745be55-d427-4845-a7a5-c9206780124c"
"Errant Barista","2024-05-18 01:11:15.831",-4.7,"CARD_TRANSACTION","d2d83366-5697-45e6-b98e-0fe0d205c40f"
"Biltong To Go","2024-05-18 01:08:43.103",-13,"CARD_TRANSACTION","96c9f180-bd07-46c7-9952-2300af17d9da"
"Freshdel","2024-05-18 01:06:47.299",-18,"CARD_TRANSACTION","e32e1cfd-1696-44d4-a677-cc08a6673f42"
"Square","2024-05-18 01:02:13.622",-35.91,"CARD_TRANSACTION","7eeecb84-47d3-4e6c-9c55-4c9130cdf293"
"Boomerang Hotel","2024-05-18 00:56:50.186",-7.03,"CARD_TRANSACTION","26f88450-6c06-4fa0-8a64-225b15c6e0dd"
"Errant Barista","2024-05-18 00:52:00.852",-8.7,"CARD_TRANSACTION","85b6a266-5b33-4337-873a-6ce4eefb973e"
"Totally Juiced","2024-05-18 00:48:21.409",-20.4,"CARD_TRANSACTION","c5a1ced3-63c9-4c79-b93e-33b9c0f71d8d"
"Tj Homebase","2024-05-18 00:42:33.762",-15.24,"CARD_TRANSACTION","c8da92a0-2d42-49fa-84fd-03a366f6090f"
"My Chemist (Castle Towers)","2024-05-18 00:37:44.478",-15,"CARD_TRANSACTION","c135ce3f-be81-42a8-9f6d-3d0c1c64f591"
"Coles Express (Northmead)","2024-05-18 00:34:49.340",-5.7,"CARD_TRANSACTION","dd4c76b4-718d-4330-a3a0-2d8380b5176f"
"Coles (Castle Towers)","2024-05-18 00:26:58.140",-69.8,"CARD_TRANSACTION","5727108b-a36d-49d6-941b-74661b6fa773"
"Boomerang Hotel","2024-05-18 00:26:29.193",-7.03,"CARD_TRANSACTION","cb000138-2d73-4c8c-9e0f-b4eddc36f852"
"Freshworld","2024-05-18 00:13:23.661",-32.05,"CARD_TRANSACTION","6011c02d-2db4-47ea-821d-78a69d62c758"
"Bakers Delight (Robina Town Centre)","2024-05-18 00:07:16.440",-10.7,"CARD_TRANSACTION","ca31475c-d176-4485-b8b4-817168ed1225"
"Brighter Coffee","2024-05-18 00:06:21.438",-25.85,"CARD_TRANSACTION","79001e59-a2ef-40bb-95d3-f20c4bda9585"
"Woolworths (Robina Town Centre)","2024-05-18 00:04:56.486",-18.3,"CARD_TRANSACTION","8a2b04e9-f97e-4fa9-97bf-777958675cf4"
"Shirley's Shop.Since 1966","2024-05-18 00:03:42.651",-5.6,"CARD_TRANSACTION","860c6e35-6511-4f93-9518-56c50409820f"
"ALDI (Varsity Lakes)","2024-05-17 23:41:00.189",-159.96,"CARD_TRANSACTION","f1ddbed6-7c7d-41f4-bc39-6654fee863cf"
"The Coffee Club (Northpoint Shopping Centre)","2024-05-17 21:50:08.629",-6.4,"CARD_TRANSACTION","96c8c6f0-16b3-4642-baaf-55fecda401af"
"Wonthaggi Workmens Club","2024-05-17 11:44:13.390",-10.4,"CARD_TRANSACTION","5a2c5d46-60c9-4ed4-be83-bb415588e684"
"Projectyourself.com","2024-05-17 11:43:12.948",-28.49,"CARD_TRANSACTION","da188ac9-5abe-457f-8b43-2e1d451134b2"
"Bunnings (Old Reynella)","2024-05-17 11:17:51.587",-33.6,"CARD_TRANSACTION","0b0de9b4-a6f2-4abe-b526-fe81b11d110f"
"City of Casey","2024-05-17 11:00:32.205",-120,"CARD_TRANSACTION","7990568b-306f-4918-87d0-ee3467a28271"
"Wonthaggi Workmens Club","2024-05-17 10:42:10.005",-10.4,"CARD_TRANSACTION","f1286b14-eb57-4e9b-a3ea-babfd8a652c5"
"ALDI (Clyde North)","2024-05-17 08:58:06.458",-12.39,"CARD_TRANSACTION","b2cb5656-5da8-4cbb-bdf0-173a25a6af71"
"The Bayview Hotel (Gladesville)","2024-05-17 08:43:27.227",-14.96,"CARD_TRANSACTION","1ee7f45f-d6c2-4c96-a7ab-2bffdf6fd862"
"Woolworths Metro (Kings Cross)","2024-05-17 08:42:46.411",-9.03,"CARD_TRANSACTION","96e155dd-071d-416c-809f-84ea1544f6df"
"Liquorland (Florida Beach)","2024-05-17 08:34:26.764",-16,"CARD_TRANSACTION","ae0c1438-784b-4f92-8d3e-fdc76b5b3bb1"
"California Republic","2024-05-17 08:14:43.669",-57.61,"CARD_TRANSACTION","4ab1c6a8-9a47-4d14-867c-f87c64ff1df9"
"Cheery Nails Beauty","2024-05-17 08:11:45",-5.06,"CARD_TRANSACTION","ed419e4f-f187-4714-8dcb-0bd517797f4e"
"Liquor Barons (Nedlands)","2024-05-17 07:44:17.904",-25,"CARD_TRANSACTION","63c5b4cc-0091-47bc-8c1d-92ff698ba0a2"
"Coco Cubano (Westfield Parramatta)","2024-05-17 07:36:15.734",-4.87,"CARD_TRANSACTION","9c297c95-4da2-42c1-a5e9-0b6c85d12cc0"
"Queensland Rail","2024-05-17 07:25:13.054",-50,"CARD_TRANSACTION","bfd01181-43cb-40a5-8fbf-373eb58ea158"
"Coles Express (Wembley)","2024-05-17 06:47:09.227",-69.95,"CARD_TRANSACTION","c29da6b1-74c7-4471-b046-17469e03f2f8"
"Coles (Chatswood Chase)","2024-05-17 05:21:33.349",-17.55,"CARD_TRANSACTION","88828adf-1551-46ea-92cb-131343e0f937"
"Magic Mutts Grooming Salon","2024-05-17 04:53:17.786",-70,"CARD_TRANSACTION","b5d90c00-62dc-4de0-b2f5-4ec288f0441a"
"Happyfield","2024-05-17 04:43:05.012",-33.94,"CARD_TRANSACTION","9e0fc557-1750-4a83-ad67-6016e63603ae"
"Pottery Green Bakers (Gordon)","2024-05-17 04:26:30.393",-20.2,"CARD_TRANSACTION","90224c47-ecb9-445e-92ae-4dcdc241d2c7"
"Pure Brew Co.","2024-05-17 04:23:32.864",-10.05,"CARD_TRANSACTION","b1ac4945-ea06-4ffe-a956-a3f1ee1182f5"
"IGA (Spano's Robina)","2024-05-17 04:17:39.312",-58.8,"CARD_TRANSACTION","ed69d8b8-026b-4ad4-bf59-f752ef658e2e"
"The Local Tavern","2024-05-17 04:06:45.973",-1.31,"CARD_TRANSACTION","0adb4d4c-65c1-436c-b87e-705b1a70f849"
"The Local Tavern","2024-05-17 03:46:47.355",-1.31,"CARD_TRANSACTION","089acdfd-9b6a-4eb5-805b-52ee0b6b8d41"
"BP (Cooroy)","2024-05-17 03:44:32.625",-26.81,"CARD_TRANSACTION","3fdc28f8-8071-435e-bb11-fe38aa587f1a"
"Zamels Jewellers (Highpoint)","2024-05-17 03:43:52.042",-15,"CARD_TRANSACTION","8eea5ce6-d7b0-4fee-8cf1-4f7eb82d4a88"
"Itami Japanese Cuisine (Elizabeth City Centre)","2024-05-17 03:11:23.156",-17,"CARD_TRANSACTION","97589641-9047-48b7-b1a8-04c41f32a0a6"
"Indii (Elizabeth City Centre)","2024-05-17 03:09:34.709",-19,"CARD_TRANSACTION","7f83db93-bfbb-45f9-8c71-9029fab8c5d7"
"7-Eleven (56 Windsor Rd Northmead)","2024-05-17 03:06:13.535",-8.5,"CARD_TRANSACTION","9b34386f-30dc-46b7-8468-04aee3b4c7f3"
"Uber","2024-05-17 03:04:09.910",-20.6,"CARD_TRANSACTION","6aac35e7-a237-47c7-8de5-fe19122b881c"
"Fines VIC","2024-05-17 02:54:19.030",-50,"CARD_TRANSACTION","77cc9819-ebf4-46a5-9062-49fdd78d9229"
"Square","2024-05-17 02:38:27.361",-7,"CARD_TRANSACTION","b14d9b42-f917-421d-9c99-127094e901b3"
"Dad & the Frog","2024-05-17 02:33:20.882",-5.08,"CARD_TRANSACTION","30de00c1-d85d-415c-940b-6359c1e46f09"
"IGA Supa (Bli Bli)","2024-05-17 02:26:46.281",-17.2,"CARD_TRANSACTION","43df7a7a-302e-4669-96be-bb1adc1caf83"
"Mackie Pharmacy","2024-05-17 02:18:50.096",-26.14,"CARD_TRANSACTION","b17bb49c-e9fc-45da-8869-4ae26eed462d"
"Woolworths (Dandenong Junction)","2024-05-17 02:15:10.785",-8.25,"CARD_TRANSACTION","04a8ede2-c2df-4f03-973f-7a7fe0308101"
"YDB Aus Pty Ltd","2024-05-17 02:02:30.563",-19.08,"CARD_TRANSACTION","1eaeba5a-1c08-4aab-bc10-9e5140fe1cdd"
"Bunnings (Oakleigh - The Links)","2024-05-17 01:58:21.826",-59,"CARD_TRANSACTION","99635a17-4c93-4ee0-8b18-feb8d8a10f7f"
"Boomerang Hotel","2024-05-17 01:07:22.512",-7.03,"CARD_TRANSACTION","fedd0fc6-5baa-4e7b-800c-b5fda05bbe2b"
"Boomerang Hotel","2024-05-17 00:32:02.897",-7.03,"CARD_TRANSACTION","2bbd0af5-95e5-4912-adb5-b1e32dc42308"
"McDonald's (Falcon)","2024-05-17 00:27:19.509",-6.6,"CARD_TRANSACTION","b38bc88d-8abe-4066-8def-3f206509b1b6"
"Kingswood Tobacco Gi","2024-05-17 00:25:35.384",-20,"CARD_TRANSACTION","5ed86f9a-a969-4ce5-a815-ba7d6ed39a7a"
"Dbc Advisory","2024-05-17 00:24:03.817",-839.44,"CARD_TRANSACTION","9542e9b7-79bb-49d4-8c62-06042b133990"
"BWS (Lavington Square)","2024-05-17 00:13:20.913",-7,"CARD_TRANSACTION","0af40079-10f6-44bd-8ce0-d2c9deff1821"
"Brighter Coffee","2024-05-16 23:57:15.297",-23.5,"CARD_TRANSACTION","324193b0-6220-49ba-a565-e6083ce84a5a"
"Veneziano Coffee Roasters (Surry Hills)","2024-05-16 22:58:11.941",-6.06,"CARD_TRANSACTION","eddac340-f6cd-4043-bf44-b23f91dd0408"
"Transport NSW","2024-05-16 21:43:13.958",-1,"CARD_TRANSACTION","f8cd7aa4-6ce9-48c0-9565-59aa4e382baa"
"Sydney Park Kiosk (Alexandria)","2024-05-16 21:25:58.010",-9.92,"CARD_TRANSACTION","f110d2dc-c8dc-4ca6-aec9-e311a80eb8a4"
"Tiktok Australia","2024-05-16 16:01:36.126",-1662.38,"CARD_TRANSACTION","10543a59-85a8-428b-8286-fa54bc42183f"
"Bunnings (Old Reynella)","2024-05-16 10:48:30.620",-52.82,"CARD_TRANSACTION","272a36b3-622e-46b3-9761-9d2f7fb546b1"
